ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2029-08-02,56,22915,619,Employed,High School,32,19122,60,1,0,Mortgage,288,0.2043846380265206,4,1,0.153100183911565,0,Home,0,27,18,1983,354,51199,244787,1909.5833333333333,0.8697167949170015,2,7763,0.214622,0.2043614441174986,511.2676788751538,0.4185560613790899,0,49.0
2029-08-04,46,99640,554,Employed,High School,25,5008,24,1,0,Mortgage,516,0.4215305786087414,2,0,0.1887803178395584,0,Home,1,25,18,17305,1192,124512,17987,8303.333333333334,0.8321824855116731,4,106525,0.203008,0.1888231851590725,252.1601115078168,0.0925122575079666,1,41.6
2029-08-07,57,102992,559,Employed,High School,34,49027,36,0,1,Mortgage,740,0.1239181926344687,3,2,0.4883264048261911,0,Education,0,19,8,7149,666,27380,8997,8582.666666666666,0.8113331817609413,6,18383,0.2545269999999999,0.2540637816879293,1959.8577341805503,0.3145709648338376,0,55.0
2029-08-13,32,26865,588,Employed,High School,6,17577,36,Divorced,1,Other,592,0.1617781893172532,2,1,0.2309435966871992,0,Home,1,26,25,3949,434,43804,17565,2238.75,0.8375514085918879,1,26239,0.208577,0.2337059172214151,683.8004948639326,0.5698718011675858,0,59.0
2029-08-16,21,60759,578,Employed,High School,1,7534,48,1,3,Own,133,0.4066476069402282,3,0,0.3615301253326375,0,Home,0,32,24,7055,118,36798,14240,5063.25,0.8766394193188193,3,22558,0.213534,0.2419178879686244,246.42172373221197,0.0749363992953561,0,55.0
2029-08-19,45,48150,510,Employed,High School,20,5176,24,1,3,Rent,675,0.268653968719715,4,1,0.3376838919866189,0,Home,0,27,3,604,3183,16612,311494,4012.5,0.9399484228881486,3,6164,0.225176,0.2021036362058092,263.9688984815827,0.2340109404315471,0,58.0
2029-08-21,52,48002,639,Employed,High School,31,12537,72,0,0,Mortgage,186,0.090381565606449,6,1,0.4927662192974212,0,Home,0,22,4,10460,2583,43684,23619,4000.1666666666665,0.6987639819287139,7,20065,0.208037,0.2438952007516738,333.030254464683,0.1297521572762842,0,56.0
2029-09-02,49,29162,568,Employed,High School,25,36297,60,0,1,Other,589,0.372681595032368,2,1,0.1546107603354468,0,Debt Consolidation,0,19,28,1308,767,51406,94448,2430.1666666666665,0.8577638895201323,4,3054,0.257297,0.2858580271716434,1142.9989572357483,0.7127078899536721,0,52.0
2029-09-03,36,27122,560,Employed,High School,16,9856,36,Divorced,3,Other,219,0.2476667862462648,4,2,0.1594140127391024,0,Education,0,28,28,2142,359,35456,18498,2260.1666666666665,0.7779909979172902,5,16958,0.214856,0.2120985630576661,372.38827665169714,0.2616569323729948,0,52.0
2029-09-18,39,92930,602,Employed,High School,19,26942,48,0,0,Rent,253,0.2395633212878169,3,2,0.0554509283568156,0,Education,0,27,4,1704,576,76211,9924,7744.166666666667,0.702273750797126,3,66287,0.220942,0.2195975424786935,848.2481968363894,0.1422035764773127,0,47.0
2029-09-21,21,53240,557,Employed,High School,2,17457,48,1,1,Mortgage,528,0.158670839854909,3,0,0.2101846893361578,0,Home,0,23,24,345,353,89826,4457,4436.666666666667,0.4458577093361173,6,85369,0.233957,0.2106665409057006,541.1941811154314,0.2409904239929597,0,49.0
2029-09-25,42,33154,532,Employed,High School,22,45412,48,1,2,Mortgage,386,0.450733134712094,7,0,0.7078393356940197,0,Home,0,19,8,1444,5583,87382,6008,2762.833333333333,0.6618517027309635,7,81374,0.274412,0.2547178991415153,1517.7057647897216,0.6890411165312378,0,59.0
2029-10-01,34,21803,492,Employed,High School,10,32479,48,0,2,Own,145,0.2292005777568559,2,2,0.0256421954833732,0,Education,0,30,4,3037,4968,10252,6332,1816.9166666666667,0.8383460109378078,4,3920,0.281479,0.2251832,1032.4471070335253,0.6480468414622897,0,55.0
2029-10-02,22,18325,528,Unemployed,High School,0,9668,48,1,1,Other,300,0.239367587687274,2,1,0.0622818868116616,0,Home,0,17,5,4199,157,74950,16167,1527.0833333333333,0.8631714038515306,1,58783,0.240668,0.2636100722245533,327.9455918644529,0.4112058446042802,0,55.0
2029-10-03,37,26586,617,Employed,High School,16,22435,84,0,1,Own,390,0.1516594705751398,5,0,0.4413720466109505,0,Debt Consolidation,0,20,25,1198,750,141943,27182,2215.5,0.7830071606576269,9,114761,0.238935,0.2453457828363911,561.2075698071026,0.4293421664667581,0,50.0
2029-10-07,41,57436,561,Employed,High School,19,46898,36,1,2,Mortgage,231,0.1007801890600826,4,3,0.3692012614278715,0,Debt Consolidation,1,26,25,7523,185,100494,32729,4786.333333333333,0.9280671689538356,4,67765,0.251398,0.2340882487609742,1825.416711902828,0.4296434386592718,0,57.0
2029-10-08,28,26732,570,Employed,High School,5,23488,60,0,1,Mortgage,363,0.3713023421389569,3,1,0.208569239856323,0,Education,0,16,6,647,1417,82615,5085,2227.6666666666665,0.8884182717344011,3,77530,0.243488,0.2446509208796396,682.0576036937302,0.4691265615862922,0,54.0
2029-10-09,30,20341,584,Employed,High School,8,34080,120,Divorced,4,Rent,621,0.146165730452612,5,0,0.1031647097344304,0,Education,0,22,29,1826,3397,24884,2086,1695.0833333333333,0.3978999580449293,3,22798,0.29708,0.2842104856504089,858.9224633976571,0.8730676741935935,0,51.0
2029-10-13,48,45597,574,Self-Employed,High School,25,30275,12,1,1,Rent,399,0.1543623373946946,4,0,0.3503966923287338,0,Debt Consolidation,0,21,27,4668,474,62181,66178,3799.75,0.8514344969147813,6,2909,0.208275,0.2234190047351681,2838.5538934654587,0.8520439222226354,0,57.0
2029-10-16,32,35673,560,Employed,High School,6,28653,24,Divorced,0,Own,291,0.5461036263116249,2,2,0.1367367044306792,0,Education,0,21,26,8780,1206,44954,9133,2972.75,0.6298390428960773,6,35821,0.223653,0.220770654834866,1487.5554421229792,0.5982862474553794,0,52.0
2029-10-18,37,50939,591,Employed,High School,15,38042,60,1,5,Rent,343,0.3083856724174754,7,2,0.1121373659336444,0,Education,0,19,4,11797,4319,249560,94442,4244.916666666667,0.6830720702920245,4,155118,0.2475419999999999,0.2057389632903689,1020.0664849779528,0.3211055933515662,0,49.0
2029-10-19,34,37667,558,Employed,High School,14,17255,96,1,2,Own,288,0.4021307552627239,2,1,0.4089666931450098,0,Debt Consolidation,0,25,29,1728,1531,120684,36068,3138.9166666666665,0.957797129129318,6,84616,0.2732549999999999,0.3175171098846722,497.0764908965516,0.2501106509878307,0,56.0
2029-10-27,53,33872,560,Employed,High School,32,28869,60,0,2,Mortgage,222,0.6960106184279294,3,1,0.1558975064813234,0,Auto,0,28,10,939,1043,70202,8089,2822.6666666666665,0.9447487643238204,2,62113,0.253869,0.2161961127876658,791.0992469531527,0.3589156519673427,0,51.0
2029-10-29,35,22761,533,Employed,High School,11,11901,48,1,1,Own,680,0.4437611366961267,1,2,0.2654793809810951,0,Education,1,26,4,663,2369,41116,10415,1896.75,0.8467765975551524,3,30701,0.240401,0.2767850485266585,412.5890100758153,0.5760321655863003,0,64.0
2029-10-30,39,69077,578,Employed,High School,19,15283,96,0,0,Rent,584,0.1655711276006806,1,1,0.6643566717239965,0,Auto,0,30,7,4097,3839,94741,27247,5756.416666666667,0.9316728858400452,2,67494,0.261283,0.2587821014219319,378.3761044398674,0.1671831905450209,0,56.0
2029-10-31,38,28801,492,Employed,High School,14,11501,36,Divorced,3,Mortgage,287,0.276722674663184,3,0,0.3383397929658469,0,Other,0,34,22,1385,437,58177,26639,2400.083333333333,0.7680326999396236,4,31538,0.250501,0.2616803056313568,464.4124933660015,0.3130776681501342,0,56.0
2029-11-01,54,52319,521,Employed,High School,30,11636,48,1,3,Mortgage,547,0.2837086223835677,2,1,0.2017412194050275,0,Home,0,24,19,988,148,95046,45675,4359.916666666667,0.7021023743712453,4,49371,0.246136,0.2390616056151746,378.7515613911893,0.2123323981095638,0,52.0
2029-11-06,50,158270,587,Employed,High School,28,21626,36,0,3,Mortgage,272,0.0325268743346091,4,0,0.3984904182576919,0,Debt Consolidation,0,21,4,1612,2424,154574,19780,13189.166666666666,0.7537908881245006,6,134794,0.213126,0.2284117992442657,835.3473457552906,0.083958856062826,1,40.0
2029-11-07,60,19060,577,Employed,High School,37,11903,36,1,0,Rent,750,0.5831056202325953,3,2,0.4358202226932159,0,Debt Consolidation,0,26,6,7868,661,96771,12083,1588.3333333333333,0.8633619458158828,6,84688,0.208403,0.1873771653970349,434.7397663324959,0.7459012169984235,0,59.0
2029-11-08,35,41208,548,Employed,High School,13,19830,60,1,2,Mortgage,257,0.1859009858602866,4,2,0.1778278367555238,0,Education,0,24,22,1796,491,147143,16081,3434.0,0.827269427403555,8,131062,0.25083,0.2524020457205312,584.8325776957911,0.2451463534350003,0,46.0
2029-11-09,48,44919,564,Employed,High School,20,35496,36,0,4,Mortgage,203,0.1104952976850545,3,1,0.0506835236126478,0,Home,0,13,25,3650,1818,83052,2575,3743.25,0.9320809320475042,4,80477,0.2384959999999999,0.2233022691963189,1361.6798456876222,0.4180003594971274,0,48.0
2029-11-20,42,90012,564,Employed,High School,19,22334,60,1,0,Mortgage,260,0.6656139800269097,2,3,0.1927005272520125,0,Education,0,18,17,445,1433,32810,31652,7501.0,0.9007390747104104,4,1158,0.245334,0.2944007999999999,714.9184960891114,0.1299718032381164,0,51.0
2029-11-22,52,53104,510,Employed,High School,29,24180,96,0,1,Other,244,0.2119797962150411,3,1,0.1054996259564123,0,Other,0,30,12,10758,4605,22237,20606,4425.333333333333,0.6900949346107568,6,1631,0.30418,0.3044757335283881,674.3651265983938,0.2075245088727916,0,50.0
2029-11-26,21,25816,530,Employed,High School,0,11585,24,0,0,Mortgage,463,0.334639149912247,2,1,0.2788708141594846,0,Debt Consolidation,0,22,4,7611,488,107104,8975,2151.333333333333,0.9524006783624196,3,98129,0.221585,0.2371553669853783,610.8680799698005,0.4991639665183454,0,55.0
2029-11-27,28,54856,430,Employed,High School,7,17940,12,Divorced,0,Mortgage,242,0.4112771472421616,3,2,0.6882305555102283,0,Auto,0,29,14,7129,1722,373439,51027,4571.333333333333,0.8489150194321715,5,322412,0.26794,0.2554791588212963,1709.8666152449407,0.426979717495612,1,42.400000000000006
2029-11-30,40,84632,592,Unemployed,High School,14,13507,48,Divorced,2,Own,543,0.5820294810240322,4,0,0.1094790456177895,0,Debt Consolidation,0,17,24,3396,166,44902,12274,7052.666666666667,0.906211565426878,8,32628,0.212507,0.1761766647220259,394.0747098066875,0.1328681411012412,1,42.400000000000006
2029-12-05,42,31578,591,Employed,High School,20,30299,36,1,4,Own,399,0.4320395711204013,7,0,0.1990904179017261,0,Auto,0,25,5,713,917,210362,75808,2631.5,0.6699124407160779,8,134554,0.219799,0.1926469578930934,1114.699825972835,0.5752231905653943,0,50.0
2029-12-14,65,80624,568,Employed,High School,41,15653,72,Widowed,0,Rent,1356,0.1727953431986692,4,1,0.3368433141155023,0,Debt Consolidation,0,28,20,1648,499,34742,3122,6718.666666666667,0.7344519982531008,3,31620,0.2466529999999999,0.2454307976699617,417.26957938461857,0.2639317691086453,0,52.0
2029-12-17,31,65372,613,Employed,High School,12,12697,12,1,0,Mortgage,496,0.2100954697967476,2,3,0.447825474323295,0,Debt Consolidation,0,26,2,1268,1416,11334,20288,5447.666666666667,0.7476307752679703,7,8684,0.171197,0.1478087501151014,1144.6973514865274,0.3011743287315414,0,57.0
2029-12-21,26,72495,440,Employed,High School,2,11011,12,0,0,Rent,322,0.3881247010532148,1,3,0.1198916560928593,0,Home,0,19,23,1573,6303,153753,10414,6041.25,0.9610357695984014,4,143339,0.256011,0.2204240306581773,1030.792434440751,0.2239259150739915,1,36.8
2029-12-29,41,16395,530,Employed,High School,16,32001,36,Divorced,3,Own,614,0.1446586669409066,4,1,0.3392045890596771,0,Education,0,27,5,1032,369,17562,25545,1366.25,0.9636385676549712,4,10176,0.252001,0.2393162524994876,1254.3419500472612,1.3674963952770438,0,57.0
2030-01-02,32,31689,605,Employed,High School,8,17566,36,Divorced,4,Rent,450,0.3035559570747301,2,2,0.467356653639861,0,Auto,0,17,3,1544,2112,39252,24947,2640.75,0.8757252756037702,7,14305,0.200066,0.1947988885654316,648.169653145862,0.4158552127788931,0,57.0
2030-01-03,35,33656,524,Employed,High School,12,44490,120,Divorced,1,Mortgage,905,0.0301142572553585,3,0,0.1801936614612236,0,Debt Consolidation,0,23,15,1410,187,106100,19837,2804.6666666666665,0.915168856809018,4,86263,0.33749,0.3536397053684487,1352.5684959455607,0.8049329079910486,0,48.0
2030-01-04,31,142173,547,Employed,High School,9,15194,60,1,5,Mortgage,461,0.0921027007408158,2,2,0.3275074142862243,0,Debt Consolidation,0,29,10,5892,1477,33375,11670,11847.75,0.9410996404828502,4,21705,0.2466939999999999,0.2696875849528674,463.67009463618285,0.078046050485213,1,40.8
2030-01-05,22,56769,601,Employed,High School,0,22588,60,0,1,Rent,624,0.2554555270080658,5,1,0.3017113788933536,0,Education,0,27,16,2580,283,74142,2005,4730.75,0.7700034382964025,5,72137,0.227088,0.2145631943133321,616.8937005314502,0.262303799721281,0,49.0
2030-01-07,47,36679,542,Self-Employed,High School,24,16020,60,1,0,Own,325,0.1387742169753864,3,2,0.2546816357328096,0,Other,0,23,20,1815,840,11427,42195,3056.583333333333,0.8662667859284257,3,10796,0.25002,0.2714271584599653,490.5433653847797,0.2668153544158062,0,55.0
2030-01-10,43,35973,472,Employed,High School,19,15300,84,Divorced,1,Mortgage,201,0.184490629401005,1,1,0.1375990711982193,0,Debt Consolidation,0,20,9,9994,834,10828,67155,2997.75,0.896411404865679,6,5383,0.3043,0.3284374066344383,467.1040065217972,0.22286848687242,0,51.0
2030-01-14,29,15000,593,Employed,High School,4,18521,72,Divorced,0,Other,574,0.0373287830619241,2,3,0.1699048028587309,0,Auto,0,20,2,5876,1002,134611,19650,1250.0,0.482386337408733,6,114961,0.237021,0.2054726151009262,449.5251172171463,0.818820093773717,0,51.0
2030-01-19,52,48755,535,Employed,High School,26,20899,60,1,3,Mortgage,286,0.4319637965824407,4,1,0.3481268699332284,1,Home,0,24,24,9064,583,230157,20871,4062.9166666666665,0.7336580362157452,6,209286,0.258399,0.293708473431841,668.0996129341469,0.234831204085935,0,64.0
2030-01-20,29,34819,470,Employed,High School,3,121126,60,0,3,Own,642,0.2024995815028246,3,1,0.1047974191539456,0,Debt Consolidation,0,26,5,2448,432,43684,115779,2901.583333333333,0.9382298164781364,6,1457,0.391126,0.4233622408090447,4883.20936347917,1.904204955965135,0,53.0
2030-01-22,38,46341,495,Employed,High School,12,20597,72,Divorced,2,Mortgage,525,0.1305304131096525,4,0,0.2353955545533584,0,Auto,0,22,11,7631,781,313052,93905,3861.75,0.6351366633997251,3,219147,0.288097,0.3057690278438209,627.3240069873397,0.2983942531203054,0,48.0
2030-01-24,38,135789,524,Employed,High School,14,23089,60,0,1,Mortgage,356,0.209233965838759,3,3,0.5417965971532274,0,Debt Consolidation,0,21,5,1946,1257,20428,6633,11315.75,0.949927536389674,3,13795,0.266089,0.27632909325945,713.7903293661593,0.0945399402926151,1,46.400000000000006
2030-02-01,42,179456,507,Employed,High School,20,23407,48,1,1,Mortgage,161,0.2990448242462589,4,0,0.3554059453332076,0,Debt Consolidation,0,23,12,1210,1706,47468,19051,14954.666666666666,0.5785471715287188,2,28417,0.264907,0.2496564357614254,775.6604415748511,0.0626333212536678,1,41.6
2030-02-05,35,17871,516,Employed,High School,14,12893,72,Widowed,3,Other,289,0.3157876879273696,3,0,0.2570726736090784,0,Home,0,20,5,13637,1858,144099,142945,1489.25,0.664519524828957,7,1154,0.269893,0.2831102206618542,373.9466564703554,0.4451547130907204,0,56.0
2030-02-08,26,48442,411,Employed,High School,2,17122,60,1,2,Own,389,0.1938186009388056,3,0,0.4620608434093024,0,Debt Consolidation,0,19,24,5803,927,17638,3740,4036.8333333333335,0.4588056237971404,7,13898,0.316622,0.3674191128390457,626.886363521585,0.2516542744366256,0,56.0
2030-02-10,51,20898,573,Employed,High School,27,22285,48,1,0,Rent,520,0.3161056076801256,5,2,0.4558321244179665,0,Home,0,24,28,1676,621,172722,20595,1741.5,0.6484823479759697,3,152127,0.230785,0.2191973767886193,701.1422575481031,0.7012014111674436,0,54.0
2030-02-16,34,29076,496,Employed,High School,12,20184,36,1,1,Other,318,0.0940656054649041,6,0,0.4618545835390282,0,Home,0,24,16,6703,2417,36339,7030,2423.0,0.7303761153499216,2,29309,0.2571839999999999,0.2818743556656516,836.9278737714263,0.4766520320971631,0,57.0
2030-02-18,18,39614,449,Employed,High School,0,49250,48,1,0,Mortgage,187,0.1134529025325751,1,0,0.1384939936642833,0,Debt Consolidation,1,26,4,4195,839,15881,68801,3301.1666666666665,0.8057410697035877,4,5414,0.31975,0.3837,2020.84952463468,0.6688088629175584,0,59.0
2030-02-19,42,36656,455,Employed,High School,18,14798,36,1,1,Rent,448,0.1328919376217888,5,0,0.3492096583509881,0,Home,0,16,18,20152,1697,31742,149631,3054.6666666666665,0.9217389494361888,7,1363,0.272298,0.2722239414073593,605.8984885235217,0.3450125999094899,0,54.0
2030-02-20,33,57445,439,Employed,High School,9,38139,36,0,0,Rent,146,0.29098011256465,4,0,0.2550497195281258,0,Home,1,22,9,12667,1582,216816,4499,4787.083333333333,0.7013160042781534,5,212317,0.303639,0.3090089217537746,1637.937151902014,0.3726563812833871,0,55.0
2030-02-24,36,34137,572,Employed,High School,13,14861,96,0,1,Rent,208,0.1726772767063762,4,0,0.1826244774284749,0,Debt Consolidation,0,21,10,1346,4499,20395,12058,2844.75,0.8092000280843652,2,8337,0.263861,0.2205653747427193,330.70604410456514,0.1893685013110344,0,50.0
2030-02-25,35,27004,570,Employed,High School,12,17629,24,1,3,Mortgage,870,0.0862264995297257,3,0,0.4355789572464681,0,Home,0,23,4,4091,816,47315,40751,2250.333333333333,0.7807273245550963,6,6564,0.207629,0.1926006129793165,890.8825491534961,0.7824985405807271,0,60.0
2030-02-27,23,36610,472,Employed,High School,2,65555,120,0,0,Rent,330,0.1499472311796935,1,0,0.3437563420571321,0,Education,0,22,5,4041,1503,206400,25054,3050.833333333333,0.865351070018885,3,181346,0.384555,0.3959835226587898,2208.1047284800743,0.8319381792341134,0,52.0
2030-03-04,30,95395,600,Employed,High School,6,18570,48,Widowed,1,Rent,342,0.2206076158072346,3,1,0.047338749681457,0,Auto,0,28,6,2649,571,135994,9254,7949.583333333333,0.7902234135077151,5,126740,0.21357,0.2045128547812793,569.5664573599929,0.114668457343885,1,35.2
2030-03-05,29,15000,482,Employed,High School,9,64695,84,0,4,Rent,906,0.559860277079731,3,3,0.240122653117751,0,Other,0,31,14,10081,245,35685,14245,1250.0,0.9370457218243926,5,21440,0.348695,0.3687663170142454,2157.870798088126,2.4510966384705006,0,55.0
2030-03-11,53,93020,590,Employed,High School,29,29546,108,0,4,Rent,548,0.081618544989933,3,0,0.1842733933130699,0,Debt Consolidation,0,26,26,7043,6142,56619,11372,7751.666666666667,0.9635827902789804,5,45247,0.2795459999999999,0.3321253476872744,862.9835886875168,0.182023253754571,0,48.0
2030-03-13,55,40846,618,Employed,High School,33,18491,36,1,2,Rent,279,0.236718379550006,4,2,0.2251151281157259,0,Home,0,22,15,596,2787,62279,17407,3403.833333333333,0.746679781905119,3,44872,0.194491,0.1868805393606699,674.8936303499464,0.2802409921216118,0,50.0
2030-03-15,26,58224,564,Employed,High School,5,67263,48,0,0,Mortgage,384,0.0950520505431418,1,1,0.5514835801989348,0,Debt Consolidation,0,30,10,1804,1245,309940,58532,4852.0,0.856958568304889,6,251408,0.280263,0.2632911770606849,2280.399520497377,0.5491342787504899,0,51.0
2030-03-16,24,18364,585,Employed,High School,2,17787,36,1,0,Own,493,0.0692396140867879,2,0,0.1704385819860949,0,Home,0,29,14,3746,2047,427245,28543,1530.3333333333333,0.8535116706025686,1,398702,0.210287,0.1909430570709534,652.8490357929634,0.7487578103635134,0,45.0
2030-03-18,47,87276,567,Employed,High School,26,27936,36,0,4,Own,419,0.1861790230033138,1,0,0.5020457226202195,0,Home,1,19,10,9488,219,150674,30544,7273.0,0.5571956179657228,6,120130,0.2294359999999999,0.2129381353407155,1056.7096707090682,0.2029024708798388,0,58.0
2030-03-19,54,15885,557,Employed,High School,30,29784,60,1,1,Mortgage,434,0.0258787700609099,2,0,0.4777407888987575,0,Auto,0,29,17,13189,3691,271372,51961,1323.75,0.8098525309086113,4,219411,0.256284,0.2593363128116334,890.5770601664964,1.000624785772613,0,53.0
2030-03-25,50,42267,511,Employed,High School,28,45547,48,1,0,Rent,333,0.2054069049007387,4,1,0.357263712865266,0,Home,1,24,27,1627,109,148349,7622,3522.25,0.7981246674194615,4,140727,0.285047,0.3420564,1753.2247014096,0.592298871860203,0,57.0
